vow,aspect,seed,outcome,hp,maxHp,gold,goldEarned,deck,nFights
0,duskblade,4064,loss,0,62,39,557,26,15
0,duskblade,4065,loss,0,54,13,821,43,22
0,duskblade,4066,win,62,62,274,1137,48,27
0,duskblade,4067,loss,0,62,566,998,41,25
0,duskblade,4068,loss,0,62,58,456,32,18
0,duskblade,4069,loss,0,54,217,350,24,12
0,duskblade,4070,win,54,54,0,1009,42,23
0,duskblade,4071,win,37,70,76,1031,45,28
0,duskblade,4072,win,54,54,18,835,41,21
0,duskblade,4073,win,38,54,365,936,41,28
0,duskblade,4074,win,70,70,139,874,44,26
0,duskblade,4075,win,62,62,39,1088,42,26
0,duskblade,4076,win,38,72,229,1090,47,25
0,duskblade,4077,loss,0,54,87,1032,44,23
0,duskblade,4078,loss,0,62,866,767,30,19
0,duskblade,4079,win,23,54,111,1155,47,28
0,duskblade,4080,win,28,62,195,849,44,29
0,duskblade,4081,win,34,62,27,944,42,23
0,duskblade,4082,loss,0,80,565,466,26,16
0,duskblade,4083,loss,0,72,74,190,22,9
0,duskblade,4084,win,62,62,5,908,40,22
0,duskblade,4085,win,62,62,632,1121,43,26
0,duskblade,4086,win,21,70,504,1042,41,27
0,duskblade,4087,win,44,72,155,1036,44,25
0,duskblade,4088,loss,0,54,773,714,30,19
0,duskblade,4089,loss,0,72,548,991,43,28
0,duskblade,4090,win,58,62,77,906,48,26
0,duskblade,4091,win,38,54,243,1177,37,20
0,duskblade,4092,loss,0,64,498,712,31,17
0,duskblade,4093,loss,0,72,267,537,29,16
0,duskblade,4094,win,54,54,808,1139,39,24
0,duskblade,4095,win,46,46,96,965,41,20
0,duskblade,4096,win,37,70,72,1132,44,24
0,duskblade,4097,win,52,62,624,1085,42,28
0,duskblade,4098,win,35,54,42,983,45,25
0,duskblade,4099,win,54,54,161,971,45,24
0,duskblade,4100,win,12,62,195,1156,49,26
0,duskblade,4101,loss,0,54,232,367,24,12
0,duskblade,4102,win,45,62,139,1092,48,24
0,duskblade,4103,win,47,62,531,1046,44,30
0,duskblade,4104,win,54,54,51,935,40,17
0,duskblade,4105,win,54,54,279,1142,44,23
0,duskblade,4106,win,40,54,128,1205,43,25
0,duskblade,4107,win,16,62,103,1122,45,26
0,duskblade,4108,win,54,54,28,1032,43,23
0,duskblade,4109,loss,0,70,25,982,46,27
0,duskblade,4110,win,24,46,24,936,42,18
0,duskblade,4111,win,40,62,95,1110,47,22
0,duskblade,4112,loss,0,62,46,965,42,23
0,duskblade,4113,win,62,62,40,950,48,28
0,duskblade,4114,win,31,62,26,1044,47,24
0,duskblade,4115,loss,0,70,67,441,30,16
0,duskblade,4116,win,50,54,283,1126,40,24
0,duskblade,4117,win,61,62,0,1148,50,27
0,duskblade,4118,win,47,62,162,929,47,26
0,duskblade,4119,loss,0,64,214,115,19,8
0,duskblade,4120,win,44,62,54,903,45,25
0,duskblade,4121,loss,0,72,65,539,34,19
0,duskblade,4122,loss,0,54,157,292,22,10
0,duskblade,4123,loss,0,80,552,740,29,15
0,duskblade,4124,win,62,62,33,1239,51,25
0,duskblade,4125,loss,0,70,191,1138,43,26
0,duskblade,4126,win,52,62,527,1056,43,26
0,duskblade,4127,win,62,62,53,1166,48,27
0,duskblade,4128,loss,0,70,512,683,27,17
0,duskblade,4129,loss,0,54,13,664,34,16
0,duskblade,4130,win,40,54,43,1027,48,26
0,duskblade,4131,win,46,62,890,1106,39,25
0,duskblade,4132,win,29,54,21,1109,50,26
0,duskblade,4133,loss,0,72,255,455,29,15
0,duskblade,4134,win,44,54,70,783,43,23
0,duskblade,4135,win,54,54,156,1198,52,30
0,duskblade,4136,loss,0,54,440,975,40,21
0,duskblade,4137,win,51,62,629,1173,46,30
0,duskblade,4138,win,33,54,561,1189,43,27
0,duskblade,4139,win,24,54,24,756,41,19
0,duskblade,4140,win,64,70,22,1103,50,25
0,duskblade,4141,win,62,62,20,883,41,21
0,duskblade,4142,win,52,62,565,1225,43,26
0,duskblade,4143,loss,0,62,35,934,42,23
0,duskblade,4144,win,49,72,88,1005,47,25
0,duskblade,4145,loss,0,72,9,571,35,19
0,duskblade,4146,loss,0,62,867,937,43,30
0,duskblade,4147,win,32,62,17,946,48,28
0,duskblade,4148,loss,0,72,34,365,28,13
0,duskblade,4149,win,51,62,55,1120,44,26
0,duskblade,4150,loss,0,62,48,889,44,22
0,duskblade,4151,win,39,62,223,1151,45,27
0,duskblade,4152,win,52,54,126,1095,42,26
0,duskblade,4153,loss,0,64,250,151,17,7
0,duskblade,4154,win,49,62,188,1122,40,22
0,duskblade,4155,loss,0,54,633,534,25,16
0,duskblade,4156,win,62,62,275,1163,44,27
0,duskblade,4157,win,63,70,559,1188,40,25
0,duskblade,4158,loss,0,70,491,584,30,19
0,duskblade,4159,win,51,62,23,908,48,26
0,duskblade,4160,win,56,70,1338,1239,42,32
0,duskblade,4161,win,48,54,464,901,38,21
0,duskblade,4162,win,20,62,511,1172,41,23
0,duskblade,4163,win,47,62,10,983,49,31
0,duskblade,4164,win,62,62,564,1138,39,21
0,duskblade,4165,win,29,70,68,902,45,25
0,duskblade,4166,loss,0,70,79,985,50,27
0,duskblade,4167,win,10,62,596,1318,46,25
0,duskblade,4168,win,8,54,697,1170,41,25
0,duskblade,4169,loss,0,62,406,872,42,28
0,duskblade,4170,win,70,70,212,1066,46,30
0,duskblade,4171,win,54,54,543,1035,38,20
0,duskblade,4172,win,40,62,162,1156,41,24
0,duskblade,4173,win,56,70,17,1104,48,29
0,duskblade,4174,loss,0,64,137,877,43,24
0,duskblade,4175,win,27,62,615,1207,40,23
0,duskblade,4176,loss,0,64,219,306,25,11
0,duskblade,4177,win,48,62,58,913,38,17
0,duskblade,4178,win,20,62,30,1056,45,25
0,duskblade,4179,loss,0,64,85,562,28,15
0,duskblade,4180,win,54,54,394,955,39,23
0,duskblade,4181,loss,0,54,13,1087,47,25
0,duskblade,4182,win,43,62,234,1043,47,25
0,duskblade,4183,win,27,70,1068,1290,46,30
0,duskblade,4184,win,46,62,136,1078,46,25
0,duskblade,4185,loss,0,72,108,568,33,15
0,duskblade,4186,win,35,54,1233,1174,40,30
0,duskblade,4187,win,72,72,354,1174,47,27
0,duskblade,4188,win,46,62,19,924,50,25
0,duskblade,4189,win,61,62,187,962,46,30
0,duskblade,4190,win,33,62,45,923,47,23
0,duskblade,4191,win,62,62,0,1122,44,24
0,duskblade,4192,win,42,54,302,979,41,24
0,duskblade,4193,loss,0,80,282,454,28,13
0,duskblade,4194,win,50,62,116,967,43,27
0,duskblade,4195,loss,0,54,30,613,34,16
0,duskblade,4196,win,57,62,48,1177,49,23
0,duskblade,4197,win,37,62,513,1139,46,30
0,duskblade,4198,win,54,54,1049,1201,40,27
0,duskblade,4199,win,12,70,209,908,45,26
0,ashwarden,4000,loss,0,78,123,972,45,23
0,ashwarden,4001,loss,0,80,762,663,28,17
0,ashwarden,4002,win,30,62,94,931,45,25
0,ashwarden,4003,win,13,78,962,1086,42,31
0,ashwarden,4004,win,20,80,235,1072,41,25
0,ashwarden,4005,loss,0,62,788,957,30,16
0,ashwarden,4006,win,62,62,1219,1160,38,25
0,ashwarden,4007,win,26,70,81,1140,47,23
0,ashwarden,4008,win,46,78,87,1115,43,25
0,ashwarden,4009,loss,0,80,127,970,44,26
0,ashwarden,4010,loss,0,70,325,563,31,16
0,ashwarden,4011,loss,0,78,119,612,37,22
0,ashwarden,4012,win,43,70,451,1063,44,25
0,ashwarden,4013,win,57,62,134,1083,45,24
0,ashwarden,4014,win,78,78,1002,1086,41,29
0,ashwarden,4015,win,56,70,93,1128,49,29
0,ashwarden,4016,win,44,70,38,1136,48,28
0,ashwarden,4017,win,42,62,326,1139,42,24
0,ashwarden,4018,loss,0,80,809,710,30,21
0,ashwarden,4019,win,21,70,459,987,44,26
0,ashwarden,4020,win,26,72,193,1173,49,30
0,ashwarden,4021,win,53,62,333,880,39,21
0,ashwarden,4022,win,53,80,32,906,38,23
0,ashwarden,4023,win,70,70,163,1147,46,23
0,ashwarden,4024,win,49,62,189,985,46,25
0,ashwarden,4025,win,63,70,970,1225,40,25
0,ashwarden,4026,loss,0,78,275,666,33,16
0,ashwarden,4027,win,53,70,193,1050,46,27
0,ashwarden,4028,win,24,70,1,956,46,25
0,ashwarden,4029,win,13,78,528,1065,43,27
0,ashwarden,4030,win,47,70,486,1022,48,30
0,ashwarden,4031,win,32,62,184,1146,46,25
0,ashwarden,4032,loss,0,70,433,987,43,26
0,ashwarden,4033,win,44,70,253,1212,53,28
0,ashwarden,4034,win,37,70,30,867,44,26
0,ashwarden,4035,win,61,70,7,1226,52,25
0,ashwarden,4036,loss,0,80,9,213,21,8
0,ashwarden,4037,win,39,62,30,816,44,24
0,ashwarden,4038,loss,0,62,400,593,30,15
0,ashwarden,4039,win,49,78,142,912,46,26
0,ashwarden,4040,win,26,70,581,978,40,23
0,ashwarden,4041,loss,0,72,447,671,31,17
0,ashwarden,4042,loss,0,72,533,625,30,19
0,ashwarden,4043,win,62,78,156,936,47,29
0,ashwarden,4044,win,68,72,1018,1090,37,22
0,ashwarden,4045,win,72,72,1257,1198,41,29
0,ashwarden,4046,win,48,78,115,1025,48,25
0,ashwarden,4047,win,74,80,135,862,44,26
0,ashwarden,4048,win,43,70,60,935,50,24
0,ashwarden,4049,win,60,72,141,1012,42,21
0,ashwarden,4050,win,49,70,17,952,49,29
0,ashwarden,4051,win,77,78,51,1139,49,27
0,ashwarden,4052,win,46,70,83,1179,51,29
0,ashwarden,4053,win,55,70,14,1038,46,24
0,ashwarden,4054,win,42,70,30,1167,49,25
0,ashwarden,4055,loss,0,80,166,534,32,16
0,ashwarden,4056,win,39,70,36,844,43,23
0,ashwarden,4057,loss,0,62,95,881,42,20
0,ashwarden,4058,win,46,88,1,1074,46,25
0,ashwarden,4059,win,63,80,544,1094,42,27
0,ashwarden,4060,win,38,70,57,1286,45,26
0,ashwarden,4061,win,24,62,56,1167,44,24
0,ashwarden,4062,win,17,80,248,1251,41,23
0,ashwarden,4063,loss,0,62,638,1102,46,30
0,ashwarden,4064,loss,0,62,614,1027,41,28
0,ashwarden,4065,loss,0,78,226,1370,49,26
0,ashwarden,4066,loss,0,62,306,395,27,14
0,ashwarden,4067,loss,0,80,217,516,29,15
0,ashwarden,4068,win,41,62,165,1053,44,25
0,ashwarden,4069,win,60,70,400,1019,37,20
0,ashwarden,4070,loss,0,62,277,714,35,18
0,ashwarden,4071,loss,0,70,341,964,36,20
0,ashwarden,4072,win,60,70,30,988,39,21
0,ashwarden,4073,loss,0,72,745,686,30,21
0,ashwarden,4074,win,67,70,755,1152,47,31
0,ashwarden,4075,win,56,70,1243,1435,42,28
0,ashwarden,4076,win,58,62,41,1129,45,25
0,ashwarden,4077,loss,0,62,273,489,28,15
0,ashwarden,4078,win,49,70,13,1031,43,22
0,ashwarden,4079,win,46,70,637,1347,47,29
0,ashwarden,4080,win,49,78,120,1008,46,27
0,ashwarden,4081,win,7,70,26,905,46,24
0,ashwarden,4082,loss,0,78,659,600,30,18
0,ashwarden,4083,loss,0,80,230,335,26,14
0,ashwarden,4084,win,39,62,9,930,43,20
0,ashwarden,4085,win,66,70,98,1140,46,27
0,ashwarden,4086,win,70,70,0,938,49,26
0,ashwarden,4087,win,44,62,23,848,46,24
0,ashwarden,4088,win,80,80,640,982,42,26
0,ashwarden,4089,win,78,78,20,1064,47,28
0,ashwarden,4090,win,38,70,148,1244,46,26
0,ashwarden,4091,win,38,70,147,1107,47,24
0,ashwarden,4092,win,20,70,47,1057,45,23
0,ashwarden,4093,win,26,70,624,1174,41,24
0,ashwarden,4094,win,15,80,463,899,42,24
0,ashwarden,4095,win,61,62,54,985,46,23
0,ashwarden,4096,win,70,70,53,1025,42,23
0,ashwarden,4097,loss,0,62,550,697,29,18
0,ashwarden,4098,win,29,78,633,1030,44,28
0,ashwarden,4099,win,21,62,10,935,43,21
0,ashwarden,4100,win,53,62,1079,1180,42,32
0,ashwarden,4101,loss,0,70,811,1034,40,26
0,ashwarden,4102,win,39,70,11,1058,48,23
0,ashwarden,4103,win,63,70,28,1006,45,29
0,ashwarden,4104,win,30,80,290,1048,41,24
0,ashwarden,4105,loss,0,78,42,671,38,21
0,ashwarden,4106,win,33,80,572,1048,39,23
0,ashwarden,4107,loss,0,62,421,1044,37,21
0,ashwarden,4108,win,35,62,776,1076,43,27
0,ashwarden,4109,win,42,62,113,890,43,25
0,ashwarden,4110,win,42,70,98,1145,46,21
0,ashwarden,4111,win,23,62,659,1126,42,25
0,ashwarden,4112,win,32,70,534,1168,48,28
0,ashwarden,4113,win,63,80,832,1298,46,30
0,ashwarden,4114,loss,0,62,496,397,29,18
0,ashwarden,4115,loss,0,78,1127,1068,38,27
0,ashwarden,4116,win,83,88,18,1212,45,27
0,ashwarden,4117,win,54,70,335,1081,44,25
0,ashwarden,4118,loss,0,70,838,1025,37,23
0,ashwarden,4119,loss,0,88,781,722,28,17
0,ashwarden,4120,win,62,62,470,1250,41,21
0,ashwarden,4121,win,70,70,36,864,45,21
0,ashwarden,4122,loss,0,80,194,622,33,16
0,ashwarden,4123,loss,0,80,2,995,41,21
0,ashwarden,4124,win,45,70,61,1337,47,25
0,ashwarden,4125,win,68,70,669,1158,43,28
0,ashwarden,4126,win,78,78,78,1014,48,28
0,ashwarden,4127,win,72,72,1188,1089,37,27
0,ashwarden,4128,win,52,62,45,1027,45,27
0,ashwarden,4129,loss,0,62,171,956,41,23
0,ashwarden,4130,win,45,78,12,965,44,26
0,ashwarden,4131,win,50,62,28,880,41,21
0,ashwarden,4132,win,22,62,46,1053,45,27
0,ashwarden,4133,loss,0,70,780,916,37,22
0,ashwarden,4134,loss,0,70,68,408,30,16
0,ashwarden,4135,win,70,70,1239,1180,42,31
0,ashwarden,4136,win,45,70,24,1163,45,23
0,ashwarden,4137,win,70,70,106,1138,47,28
0,ashwarden,4138,win,32,78,708,1268,42,28
0,ashwarden,4139,win,35,70,13,840,43,25
0,ashwarden,4140,win,63,70,683,1256,45,24
0,ashwarden,4141,win,24,70,145,940,43,26
0,ashwarden,4142,win,43,70,120,1146,49,26
0,ashwarden,4143,win,33,70,592,1119,41,25
0,ashwarden,4144,win,70,70,682,1173,44,26
0,ashwarden,4145,win,38,70,513,1103,44,30
0,ashwarden,4146,win,47,70,149,1010,52,32
0,ashwarden,4147,win,46,78,146,1153,48,28
0,ashwarden,4148,loss,0,70,402,534,23,12
0,ashwarden,4149,win,45,72,16,956,48,25
0,ashwarden,4150,win,63,72,81,1016,49,24
0,ashwarden,4151,win,38,70,976,1213,41,27
0,ashwarden,4152,loss,0,80,41,454,32,14
0,ashwarden,4153,win,17,78,1132,1033,38,27
0,ashwarden,4154,win,68,80,99,1017,48,25
0,ashwarden,4155,win,52,78,39,1110,45,24
0,ashwarden,4156,win,62,62,503,941,42,28
0,ashwarden,4157,win,78,78,1,1115,48,26
0,ashwarden,4158,win,61,70,187,1264,46,27
0,ashwarden,4159,win,31,62,90,1109,44,23
0,ashwarden,4160,win,42,70,5,1033,45,23
0,ashwarden,4161,win,36,62,97,1048,42,23
0,ashwarden,4162,win,70,70,148,945,46,24
0,ashwarden,4163,win,41,70,1136,1077,40,29
0,ashwarden,4164,loss,0,70,354,882,38,22
0,ashwarden,4165,win,19,62,23,885,44,20
0,ashwarden,4166,win,62,70,23,943,45,22
0,ashwarden,4167,win,52,62,110,1236,47,24
0,ashwarden,4168,win,37,62,737,1145,42,24
0,ashwarden,4169,loss,0,62,52,601,32,18
0,ashwarden,4170,win,37,72,45,935,43,22
0,ashwarden,4171,loss,0,72,229,462,26,12
0,ashwarden,4172,win,72,72,15,1064,46,22
0,ashwarden,4173,loss,0,78,216,1200,51,29
0,ashwarden,4174,loss,0,72,221,378,26,12
0,ashwarden,4175,loss,0,80,364,888,36,21
0,ashwarden,4176,win,46,70,216,1116,41,23
0,ashwarden,4177,win,38,62,176,960,37,20
0,ashwarden,4178,loss,0,70,737,638,28,16
0,ashwarden,4179,win,58,70,182,1056,41,20
0,ashwarden,4180,win,36,70,330,1154,45,26
0,ashwarden,4181,win,45,70,429,914,41,25
0,ashwarden,4182,win,48,78,170,937,42,25
0,ashwarden,4183,win,51,70,257,1162,47,28
0,ashwarden,4184,win,62,62,296,1051,42,23
0,ashwarden,4185,loss,0,72,590,1071,42,24
0,ashwarden,4186,win,27,78,99,1317,49,27
0,ashwarden,4187,win,42,72,6,1110,50,27
0,ashwarden,4188,win,25,70,528,1224,46,28
0,ashwarden,4189,win,56,70,149,1057,46,27
0,ashwarden,4190,loss,0,80,14,514,30,16
0,ashwarden,4191,win,57,70,219,1126,43,27
0,ashwarden,4192,win,54,62,21,892,46,26
0,ashwarden,4193,win,35,78,58,1087,47,26
0,ashwarden,4194,loss,0,80,235,393,24,12
0,ashwarden,4195,win,35,62,27,921,46,23
0,ashwarden,4196,win,70,70,175,1054,45,24
0,ashwarden,4197,win,55,70,59,911,47,26
0,ashwarden,4198,win,78,78,16,1214,52,25
0,ashwarden,4199,win,42,70,271,1166,49,26
5,duskblade,4000,loss,0,54,42,656,38,17
5,duskblade,4001,loss,0,72,431,372,24,12
5,duskblade,4002,loss,0,72,84,238,21,8
5,duskblade,4003,loss,0,54,31,1038,44,23
5,duskblade,4004,loss,0,72,628,529,28,16
5,duskblade,4005,loss,0,72,187,248,19,7
5,duskblade,4006,win,16,62,14,948,45,25
5,duskblade,4007,loss,0,70,71,613,32,13
5,duskblade,4008,loss,0,62,652,983,41,25
5,duskblade,4009,loss,0,64,41,1005,45,25
5,duskblade,4010,loss,0,72,2,600,34,16
5,duskblade,4011,loss,0,70,33,535,35,19
5,duskblade,4012,loss,0,54,556,1008,41,23
5,duskblade,4013,win,43,62,142,1106,42,24
5,duskblade,4014,loss,0,64,158,197,19,8
5,duskblade,4015,win,39,62,64,1088,49,28
5,duskblade,4016,win,37,62,160,1196,47,28
5,duskblade,4017,loss,0,72,67,579,33,14
5,duskblade,4018,loss,0,62,252,525,37,20
5,duskblade,4019,loss,0,70,116,1052,47,26
5,duskblade,4020,loss,0,70,54,962,51,31
5,duskblade,4021,win,50,62,140,944,43,24
5,duskblade,4022,loss,0,72,96,159,23,10
5,duskblade,4023,loss,0,64,6,212,19,7
5,duskblade,4024,loss,0,70,25,971,47,26
5,duskblade,4025,loss,0,64,77,167,20,8
5,duskblade,4026,win,54,54,66,1195,46,22
5,duskblade,4027,win,38,62,286,1110,42,22
5,duskblade,4028,loss,0,54,18,557,35,15
5,duskblade,4029,loss,0,62,34,893,49,26
5,duskblade,4030,loss,0,54,124,674,36,18
5,duskblade,4031,loss,0,72,367,451,28,12
5,duskblade,4032,loss,0,72,37,237,20,8
5,duskblade,4033,loss,0,72,143,299,23,9
5,duskblade,4034,loss,0,62,526,569,33,20
5,duskblade,4035,loss,0,72,502,985,42,23
5,duskblade,4036,loss,0,62,310,491,26,12
5,duskblade,4037,loss,0,72,43,429,30,13
5,duskblade,4038,loss,0,62,28,403,31,13
5,duskblade,4039,loss,0,70,497,993,42,25
5,duskblade,4040,loss,0,64,30,431,31,16
5,duskblade,4041,win,37,62,174,911,41,21
5,duskblade,4042,loss,0,72,256,309,25,12
5,duskblade,4043,win,26,54,68,998,47,25
5,duskblade,4044,loss,0,54,258,1000,41,22
5,duskblade,4045,win,54,62,17,871,46,24
5,duskblade,4046,loss,0,54,95,641,36,18
5,duskblade,4047,win,7,54,37,1064,47,24
5,duskblade,4048,loss,0,64,269,384,27,14
5,duskblade,4049,loss,0,64,191,284,20,7
5,duskblade,4050,loss,0,64,119,531,35,18
5,duskblade,4051,loss,0,62,97,459,33,19
5,duskblade,4052,win,61,62,69,1092,47,28
5,duskblade,4053,win,36,62,13,854,46,25
5,duskblade,4054,loss,0,54,487,849,41,23
5,duskblade,4055,win,47,62,97,1025,41,19
5,duskblade,4056,loss,0,64,433,374,19,8
5,duskblade,4057,loss,0,62,25,495,29,12
5,duskblade,4058,loss,0,70,549,886,39,24
5,duskblade,4059,win,52,54,571,994,40,23
5,duskblade,4060,loss,0,72,51,256,25,8
5,duskblade,4061,loss,0,62,250,717,35,17
5,duskblade,4062,loss,0,64,45,198,18,6
5,duskblade,4063,win,52,54,244,1050,47,25
5,duskblade,4064,win,54,54,819,1012,40,24
5,duskblade,4065,loss,0,70,568,717,32,18
5,duskblade,4066,win,54,54,157,897,42,26
5,duskblade,4067,loss,0,54,602,503,25,13
5,duskblade,4068,loss,0,62,45,489,30,17
5,duskblade,4069,loss,0,70,334,438,31,17
5,duskblade,4070,loss,0,64,484,425,26,14
5,duskblade,4071,loss,0,72,416,492,26,13
5,duskblade,4072,win,52,62,168,924,41,24
5,duskblade,4073,loss,0,80,376,277,22,11
5,duskblade,4074,win,62,62,609,1194,46,26
5,duskblade,4075,loss,0,62,17,1223,46,26
5,duskblade,4076,win,26,46,99,977,41,20
5,duskblade,4077,loss,0,54,229,458,27,15
5,duskblade,4078,loss,0,54,561,502,23,11
5,duskblade,4079,win,54,54,298,1187,48,28
5,duskblade,4080,win,54,54,148,809,40,19
5,duskblade,4081,loss,0,80,846,787,30,18
5,duskblade,4082,loss,0,62,37,875,45,24
5,duskblade,4083,loss,0,54,228,533,31,15
5,duskblade,4084,loss,0,64,146,452,28,13
5,duskblade,4085,win,28,70,518,1179,46,28
5,duskblade,4086,loss,0,72,56,157,21,9
5,duskblade,4087,loss,0,64,46,472,34,19
5,duskblade,4088,loss,0,62,418,1008,41,24
5,duskblade,4089,loss,0,62,515,1016,41,25
5,duskblade,4090,loss,0,62,676,1238,46,28
5,duskblade,4091,loss,0,72,53,647,33,15
5,duskblade,4092,win,62,62,143,1013,49,25
5,duskblade,4093,loss,0,72,101,581,36,19
5,duskblade,4094,win,58,62,144,1041,44,24
5,duskblade,4095,loss,0,80,346,287,19,7
5,duskblade,4096,win,13,54,109,1178,46,20
5,duskblade,4097,loss,0,64,108,199,20,10
5,duskblade,4098,loss,0,72,559,713,32,20
5,duskblade,4099,win,54,54,227,1168,44,20
5,duskblade,4100,win,57,70,781,1190,49,31
5,duskblade,4101,loss,0,62,313,846,35,19
5,duskblade,4102,loss,0,72,308,507,31,15
5,duskblade,4103,loss,0,72,372,501,31,19
5,duskblade,4104,win,44,54,22,831,41,20
5,duskblade,4105,loss,0,70,556,710,35,20
5,duskblade,4106,loss,0,54,546,870,38,20
5,duskblade,4107,loss,0,70,143,977,48,27
5,duskblade,4108,loss,0,80,164,400,22,9
5,duskblade,4109,loss,0,62,152,1041,47,21
5,duskblade,4110,loss,0,64,70,192,20,6
5,duskblade,4111,loss,0,62,235,488,27,10
5,duskblade,4112,loss,0,72,65,305,23,9
5,duskblade,4113,loss,0,62,193,311,28,14
5,duskblade,4114,loss,0,72,360,261,21,10
5,duskblade,4115,win,62,62,1204,1105,40,29
5,duskblade,4116,loss,0,54,195,1028,38,21
5,duskblade,4117,loss,0,72,441,473,29,15
5,duskblade,4118,win,62,62,482,1011,43,24
5,duskblade,4119,win,18,54,1215,1156,37,24
5,duskblade,4120,loss,0,54,591,1056,44,26
5,duskblade,4121,loss,0,62,311,530,28,15
5,duskblade,4122,loss,0,70,72,961,45,23
5,duskblade,4123,win,62,62,173,1064,45,25
5,duskblade,4124,win,22,54,121,967,48,24
5,duskblade,4125,loss,0,64,49,211,19,9
5,duskblade,4126,loss,0,64,276,177,20,9
5,duskblade,4127,win,22,62,117,1037,47,25
5,duskblade,4128,loss,0,72,158,366,23,10
5,duskblade,4129,loss,0,70,141,554,35,16
5,duskblade,4130,loss,0,62,477,909,42,28
5,duskblade,4131,win,33,72,135,1273,43,21
5,duskblade,4132,loss,0,80,193,321,27,13
5,duskblade,4133,loss,0,72,359,463,30,17
5,duskblade,4134,loss,0,62,48,959,36,21
5,duskblade,4135,loss,0,72,310,211,22,12
5,duskblade,4136,loss,0,80,123,278,20,7
5,duskblade,4137,loss,0,64,488,389,26,15
5,duskblade,4138,loss,0,72,313,254,22,11
5,duskblade,4139,loss,0,62,16,420,29,12
5,duskblade,4140,loss,0,64,91,129,19,7
5,duskblade,4141,loss,0,80,69,147,22,9
5,duskblade,4142,loss,0,64,340,241,18,7
5,duskblade,4143,win,28,54,238,1147,44,24
5,duskblade,4144,win,57,70,16,1050,48,26
5,duskblade,4145,loss,0,70,27,600,34,21
5,duskblade,4146,loss,0,72,227,251,23,12
5,duskblade,4147,loss,0,80,24,190,22,10
5,duskblade,4148,loss,0,72,473,632,29,15
5,duskblade,4149,win,40,62,103,1139,48,26
5,duskblade,4150,loss,0,54,7,817,44,19
