vow,aspect,seed,outcome,hp,maxHp,gold,goldEarned,deck,nFights
5,ashwarden,4008,win,80,80,10,890,38,21
5,ashwarden,4009,win,10,78,498,1004,46,30
5,ashwarden,4010,win,36,70,667,809,38,24
5,ashwarden,4011,win,58,70,397,961,45,28
5,ashwarden,4012,loss,0,72,177,522,31,14
5,ashwarden,4013,win,70,70,77,791,44,22
5,ashwarden,4014,loss,0,88,335,374,26,14
5,ashwarden,4015,win,72,78,193,1188,44,30
5,ashwarden,4016,win,55,62,1105,1303,45,29
5,ashwarden,4017,win,62,62,200,963,45,23
5,ashwarden,4018,loss,0,78,348,379,28,15
5,ashwarden,4019,win,37,62,461,833,43,25
5,ashwarden,4020,loss,0,70,117,479,33,17
5,ashwarden,4021,win,62,62,25,833,39,20
5,ashwarden,4022,loss,0,78,271,410,26,16
5,ashwarden,4023,win,70,70,1,1059,46,24
5,ashwarden,4024,win,70,70,137,982,42,25
5,ashwarden,4025,loss,0,70,632,573,26,15
5,ashwarden,4026,win,68,70,59,948,44,22
5,ashwarden,4027,win,45,70,569,1229,47,31
5,ashwarden,4028,win,41,78,139,861,45,26
5,ashwarden,4029,win,19,72,904,845,38,26
5,ashwarden,4030,win,60,78,976,1217,48,32
5,ashwarden,4031,win,78,78,264,1055,46,28
5,ashwarden,4032,win,49,72,108,791,40,22
5,ashwarden,4033,win,64,70,129,1278,49,24
5,ashwarden,4034,loss,0,78,212,569,32,18
5,ashwarden,4035,win,63,70,81,1011,45,26
5,ashwarden,4036,loss,0,70,232,502,28,14
5,ashwarden,4037,win,62,62,457,806,40,25
5,ashwarden,4038,win,17,62,33,908,47,26
5,ashwarden,4039,win,80,80,31,894,48,25
5,ashwarden,4040,win,53,62,83,846,40,23
5,ashwarden,4041,win,54,62,153,999,45,25
5,ashwarden,4042,loss,0,80,215,281,20,8
5,ashwarden,4043,loss,0,70,247,339,27,13
5,ashwarden,4044,win,26,70,136,933,45,25
5,ashwarden,4045,loss,0,70,71,523,36,18
5,ashwarden,4046,loss,0,70,263,364,25,14
5,ashwarden,4047,win,58,62,35,890,46,25
5,ashwarden,4048,win,28,78,4,837,46,26
5,ashwarden,4049,win,41,70,159,1070,46,24
5,ashwarden,4050,win,62,62,309,738,42,27
5,ashwarden,4051,win,17,70,157,1135,44,24
5,ashwarden,4052,win,16,70,366,1169,47,28
5,ashwarden,4053,loss,0,72,137,327,21,8
5,ashwarden,4054,win,63,78,251,1013,47,28
5,ashwarden,4055,win,46,70,103,975,41,24
5,ashwarden,4056,win,22,70,326,678,33,21
5,ashwarden,4057,win,81,88,178,943,41,21
5,ashwarden,4058,win,60,70,1117,1058,38,28
5,ashwarden,4059,win,88,88,348,869,42,27
5,ashwarden,4060,win,57,70,35,1104,44,24
5,ashwarden,4061,win,60,70,714,1094,41,25
5,ashwarden,4062,win,26,70,15,1065,43,25
5,ashwarden,4063,win,55,70,356,1135,45,30
5,ashwarden,4064,loss,0,70,350,734,37,21
5,ashwarden,4065,win,78,78,785,1328,48,29
5,ashwarden,4066,loss,0,62,313,443,29,16
5,ashwarden,4067,win,61,62,330,838,41,25
5,ashwarden,4068,win,62,78,1009,1194,43,31
5,ashwarden,4069,win,27,70,1,794,43,19
5,ashwarden,4070,win,70,70,192,1035,42,22
5,ashwarden,4071,win,74,80,253,1036,40,25
5,ashwarden,4072,win,64,70,251,980,42,23
5,ashwarden,4073,win,70,78,214,991,47,26
5,ashwarden,4074,win,70,70,38,821,44,27
5,ashwarden,4075,win,38,62,469,925,43,26
5,ashwarden,4076,win,70,70,66,898,46,25
5,ashwarden,4077,win,72,72,118,940,46,23
5,ashwarden,4078,win,70,70,4,890,41,24
5,ashwarden,4079,win,61,70,172,1070,45,24
5,ashwarden,4080,win,78,78,3,839,47,23
5,ashwarden,4081,win,35,62,235,953,41,26
5,ashwarden,4082,win,69,70,352,1037,45,29
5,ashwarden,4083,loss,0,80,245,313,28,13
5,ashwarden,4084,win,62,62,637,965,40,23
5,ashwarden,4085,win,70,70,286,1080,45,28
5,ashwarden,4086,win,70,70,35,990,47,26
5,ashwarden,4087,win,37,70,108,1108,44,26
5,ashwarden,4088,win,45,62,485,874,40,24
5,ashwarden,4089,win,70,70,134,944,47,28
5,ashwarden,4090,win,60,62,1060,1257,44,28
5,ashwarden,4091,loss,0,88,369,310,19,9
5,ashwarden,4092,win,57,62,18,891,46,24
5,ashwarden,4093,win,40,78,127,969,50,29
5,ashwarden,4094,win,53,70,1037,1142,40,26
5,ashwarden,4095,win,48,62,96,808,44,26
5,ashwarden,4096,win,15,78,173,1127,46,26
5,ashwarden,4097,win,61,62,2,1003,45,28
5,ashwarden,4098,win,27,78,1,982,52,28
5,ashwarden,4099,loss,0,70,586,644,31,19
5,ashwarden,4100,win,70,70,104,936,42,25
5,ashwarden,4101,win,45,70,754,1003,39,25
5,ashwarden,4102,win,35,70,58,888,41,23
5,ashwarden,4103,loss,0,80,298,415,28,16
5,ashwarden,4104,win,69,70,56,944,44,28
5,ashwarden,4105,win,54,62,253,1091,46,27
5,ashwarden,4106,win,60,62,675,985,40,23
5,ashwarden,4107,win,25,70,29,965,46,21
5,ashwarden,4108,win,88,88,202,1369,54,27
5,ashwarden,4109,win,46,70,745,1028,45,28
5,ashwarden,4110,win,62,62,99,909,46,25
5,ashwarden,4111,win,37,62,127,833,42,23
5,ashwarden,4112,win,66,78,374,1194,43,26
5,ashwarden,4113,win,61,62,23,812,44,25
5,ashwarden,4114,loss,0,72,28,474,33,19
5,ashwarden,4115,loss,0,70,690,975,41,28
5,ashwarden,4116,loss,0,80,228,366,24,10
5,ashwarden,4117,win,70,70,40,765,46,22
5,ashwarden,4118,win,62,62,437,1149,46,26
5,ashwarden,4119,loss,0,72,208,109,19,8
5,ashwarden,4120,win,27,70,575,946,41,26
5,ashwarden,4121,win,56,80,499,1022,44,26
5,ashwarden,4122,win,63,70,554,1075,36,22
5,ashwarden,4123,win,37,80,496,953,41,23
5,ashwarden,4124,win,70,70,158,1131,47,24
5,ashwarden,4125,win,36,62,121,1065,46,26
5,ashwarden,4126,win,62,62,106,740,44,24
5,ashwarden,4127,win,13,88,200,1068,52,30
5,ashwarden,4128,win,55,70,583,1364,43,29
5,ashwarden,4129,win,78,78,218,1028,45,25
5,ashwarden,4130,win,39,80,740,903,40,24
5,ashwarden,4131,win,70,70,795,957,43,30
5,ashwarden,4132,loss,0,72,121,357,24,12
5,ashwarden,4133,win,62,62,73,758,45,26
5,ashwarden,4134,win,19,62,40,666,40,22
5,ashwarden,4135,win,48,88,30,1283,58,34
5,ashwarden,4136,win,62,62,646,1084,42,24
5,ashwarden,4137,win,58,78,5,930,47,26
5,ashwarden,4138,loss,0,88,193,632,37,21
5,ashwarden,4139,win,70,70,52,932,45,23
5,ashwarden,4140,win,72,72,1002,1080,43,30
5,ashwarden,4141,win,46,70,166,908,42,24
5,ashwarden,4142,win,46,62,471,1039,41,26
5,ashwarden,4143,loss,0,70,380,281,25,12
5,ashwarden,4144,win,56,78,678,1132,48,29
5,ashwarden,4145,loss,0,62,522,423,26,15
5,ashwarden,4146,win,72,72,106,901,42,29
5,ashwarden,4147,win,53,62,484,1095,48,26
5,ashwarden,4148,win,80,80,762,850,41,27
5,ashwarden,4149,loss,0,70,322,813,38,24
5,ashwarden,4150,loss,0,88,232,312,25,12
5,ashwarden,4151,win,48,62,175,917,43,25
5,ashwarden,4152,win,70,70,152,919,40,22
5,ashwarden,4153,win,70,70,78,1220,48,26
5,ashwarden,4154,loss,0,62,282,470,30,14
5,ashwarden,4155,win,50,70,25,997,48,25
5,ashwarden,4156,win,53,62,115,820,42,23
5,ashwarden,4157,win,67,78,106,1135,47,28
5,ashwarden,4158,win,70,70,146,1156,46,27
5,ashwarden,4159,loss,0,70,86,391,29,16
5,ashwarden,4160,win,43,70,387,1153,44,28
5,ashwarden,4161,win,64,70,34,915,47,21
5,ashwarden,4162,win,46,62,38,829,44,20
5,ashwarden,4163,loss,0,72,298,199,22,11
5,ashwarden,4164,win,78,78,121,957,48,25
5,ashwarden,4165,win,39,62,7,774,45,25
5,ashwarden,4166,win,61,62,274,915,46,27
5,ashwarden,4167,win,43,62,88,950,41,24
5,ashwarden,4168,win,70,70,234,963,39,23
5,ashwarden,4169,win,62,62,41,912,44,24
5,ashwarden,4170,win,70,70,652,1167,44,29
5,ashwarden,4171,win,63,70,346,1084,46,26
5,ashwarden,4172,win,67,80,95,1148,44,24
5,ashwarden,4173,win,62,62,19,962,43,27
5,ashwarden,4174,win,70,70,445,798,40,27
5,ashwarden,4175,loss,0,70,163,361,25,10
5,ashwarden,4176,win,19,62,60,754,44,23
5,ashwarden,4177,win,78,78,30,963,42,21
5,ashwarden,4178,win,36,70,418,1214,42,29
5,ashwarden,4179,win,44,70,163,1030,48,25
5,ashwarden,4180,loss,0,72,360,414,27,15
5,ashwarden,4181,win,70,70,160,821,46,23
5,ashwarden,4182,win,74,78,123,1063,46,27
5,ashwarden,4183,win,70,70,109,933,45,25
5,ashwarden,4184,win,69,70,682,837,39,25
5,ashwarden,4185,win,67,78,768,1260,42,27
5,ashwarden,4186,win,50,70,139,952,44,25
5,ashwarden,4187,win,70,70,226,836,42,25
5,ashwarden,4188,win,68,70,22,1015,47,28
5,ashwarden,4189,win,70,70,244,1014,44,29
5,ashwarden,4190,win,78,78,113,1001,47,29
5,ashwarden,4191,win,48,78,731,1104,43,27
5,ashwarden,4192,win,64,70,153,953,46,25
5,ashwarden,4193,win,47,80,66,838,44,25
5,ashwarden,4194,win,63,70,1077,1169,45,32
5,ashwarden,4195,win,69,78,61,1126,49,30
5,ashwarden,4196,win,78,78,249,998,47,27
5,ashwarden,4197,loss,0,80,135,603,34,20
5,ashwarden,4198,win,70,70,454,1343,42,27
5,ashwarden,4199,win,30,70,71,734,41,26
